irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText
2818107,38b088b4-3741-46a2-899f-d399f0c16945,NY,2531347,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818107,http://sweetgum.nybg.org/images3/1788/251/02531347.jpg,Plantae,Magnoliophyta,Bignoniaceae,Bignoniaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"u
111111 n 111 nil t iti'i 11	
	
	
*
«f
100um
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
NEW YORK BOTANICAL GARDEN
02531347
BOTANICAL
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Grand
Plateau.
Non-flooded moist forest, on well-drained soil, 40
tol20 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 60
18 March 2007
02531347"
4545067,b17da91a-3fe0-42c3-a109-924616beb9fe,NY,4218225,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4545067,http://sweetgum.nybg.org/images3/3652/500/04218225.jpg,Plantae,Magnoliophyta,Bignoniaceae,Bignoniaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
m
ex HERBARIO MUSEI PARISIENSIS (P)
GUYANE FRANÇAISE
BIGNONIACEAE
Genre indet
Regina. Réserve Naturelle des Nouragues - Rivière Arataye,
camp écotouristique ’Arataï’
Sentier vers l'ancien village Arataye
3° 98’ N, 52° 58' O.
ait.: 40 m
Forêt dense de terre ferme, terrain plat.
Grande liane fleurissant en canopée (dans un Ficus). Tout
glabre, inflorescence terminale, axe ligneux robuste. Calice
bilabié 3 cm, jaune clair avec ponctuations brunes, corolle tube 5
cm,jaune clair, lobes 1 cm long, jaune d'or comme l'intérieur du
tube, étamines et style jaunes.
Phén.: fl
4 dup. à CAY MO NY RB
Récolté le 17 /11 / 2004
O. Poney 1979
avec : J.-Y. Serein, H. Richard, L. Barrabé, C. Favrat
04218225"
4545081,25d4d4df-c8ce-4709-9cf6-1f44bd0e95c8,NY,4218239,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4545081,http://sweetgum.nybg.org/images3/3652/514/04218239.jpg,Plantae,Magnoliophyta,Bignoniaceae,Bignoniaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"NEW YORK BOTANICAL GARDEN
04218239
YO*
BOTANICAL
Garden
ex HERBARIO MUSEl PARISIENSIS (P)
GUYANE FRANÇAISE
BIGNONIACEAE
Genre indet
Regina. Réserve Naturelle des Nouragues - Station de
Recherches 'Inselberg'
Entre camp et 'Petit Plateau1, récolte depuis la Bulle des Cimes
4° 3' N, 52° 42' O.
ait.: 120 m
Forêt dense sur pente, en contrebas de l'inselberg.
Liane ligneuse robuste. Pas d'odeur. Rameux tomenteux roux,
feuilles bifoliolées, + vrille trifide seulement sur feuilles
juvéniles, limbe foncé brillant dessus, glauque, mat et finement
velouté dessous. Inflorescences terminales 25cm. Fleurs calice
tubulaire cylindrique, régulier, 5 lobes à peine marqués portant
des taches glanduleuses saillantes, grenues, 1 cm x 1cm diam.,
vert amande très clair, corolle infundibuliforme, tube 3 cm, un
peu renflé à la base, couleur crème, gorge et intérieur du tube
jaunes, lobes 2,5x1,5cm.
Phén.: fl
3 dup. à CAY NY RB
O. Poney 1961
avec : J.-Y. Serein, L. Barrabé
Récolté le 14/ 11/2004
04218239"
2818102,5cebe2e2-faa1-4efc-9501-cde45a7f129d,NY,2531344,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818102,http://sweetgum.nybg.org/images3/1788/248/02531344.jpg,Plantae,Magnoliophyta,Bignoniaceae,Callichlamys latifolia (Rich.) K.Schum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N. 52° 41_x0092_ 00_x0094_W. Trail Cl
entrance near dropping zone.
Non-flooded moist forest, on well-drained soil. 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 134
2 December 2007
02531344"
4076271,95e5e6c8-d210-4907-834d-6d7533225522,NY,3784965,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4076271,http://sweetgum.nybg.org/images3/3108/296/03784965.jpg,Plantae,Magnoliophyta,Bignoniaceae,Crescentia cujete L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"^JÇÇKSOTANICAL garden
03784965 ™
PLANTS OF BRITISH HONDURAS
EL CAYO DISTRICT
EXPEDITION OF THE
CARNEGIE INSTITUTION OF WASHINGTON
AND THE UNIVERSITY OF MICHIGAN
H. H. BARTLETT	No. / ¿3/¿><y
03784965"
4402224,f25cce06-3564-44e6-afef-9173808a4730,NY,4087291,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4402224,http://sweetgum.nybg.org/images3/3499/224/04087291.jpg,Plantae,Magnoliophyta,Bignoniaceae,Dolichandra steyermarkii (Sandwith) L.G.Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
m
UNITED STATES NATIONAL HERBARIUM
PLANTS OF FRENCH GUIANA
Bignoniaceae
Dolichandra steyermarkii (Sandwith) L.G.Lohmann
Det. M.T. Strong, 2015
Aratai River, 1-2 km downstream. 04°00’ N 52°35' W.
Vine > 8 m long; flowers ascending; inflorescence axis purple;
calyx and corolla violet.
P. Acevedo-Rodriguez 12369	23 Feb 2003
with: S. A. Mori, O. Poncy, A. Perez, F. Crozier, & E. Lucas
Funded by the Biodiversity of the Guianas Shield Program
Smithsonian Institution
04087291
04087291"
2818121,4f49f88a-54ad-432f-bc69-79233b32c2a1,NY,2531355,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818121,http://sweetgum.nybg.org/images3/1788/260/02531355.jpg,Plantae,Magnoliophyta,Bignoniaceae,Fridericia grosourdyana (Baill.) L.G.Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
Jc/J
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail RD
on way to Grotte des parfums.
Non-flooded moist forest, on well-drained soil, 40
to 120 m above sea level.
Flowers collected from the ground.
NEW YORK BOTANICAL GARDEN
02531355
C. K. Geiselman 40
11 March 2007
02531355"
2818067,4c506f4f-4ca5-4de2-b5ab-aa93a17c30ec,NY,2531322,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818067,http://sweetgum.nybg.org/images3/1788/227/02531322.jpg,Plantae,Magnoliophyta,Bignoniaceae,Fridericia japurensis (DC.) L.G.Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"s
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
NEW YORK BOTANICAL GARDEN
.......02531322
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail RD on
way to Grotte des parfums.
Non-flooded moist forest, on well-drained soil. 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 100
26 September 2007
02531322"
2817979,fad6cc56-53b0-46bb-bcd7-fc22117961ab,NY,2531269,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2817979,http://sweetgum.nybg.org/images3/1805/315/02531269.jpg,Plantae,Magnoliophyta,Bignoniaceae,Fridericia mollis (Vahl) L.G.Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
¿42
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail CT1.
Non-flooded moist forest, on well-drained soil, 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 123
23 November 2007
02531269"
2818090,28306148-33d2-4af4-826e-36c724c8ca5d,NY,2531335,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818090,http://sweetgum.nybg.org/images3/1788/240/02531335.jpg,Plantae,Magnoliophyta,Bignoniaceae,Fridericia pubescens (L.) L.G.Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"02531335
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bienoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N. 52° 41_x0092_ 00_x0094_W. Grand
Plateau.
Non-flooded moist forest, on well-drained soil. 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 65
22 March 2007
02531335"
2818134,f3d98416-ed9e-4c07-925e-4b4910f48c30,NY,2531364,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818134,http://sweetgum.nybg.org/images3/1788/267/02531364.jpg,Plantae,Magnoliophyta,Bignoniaceae,Fridericia pubescens (L.) L.G.Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"1
100um
#
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
BOTANICAL
NEW YORK BOTANICAL GARDEN
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Grand
Plateau.
Non-flooded moist forest, on well-drained soil, 40
tol20 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 26
10 March 2007
02531364
02531364"
2817983,92afc2bf-ed90-4eb9-9db9-54d326f9ba6c,NY,2531272,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2817983,http://sweetgum.nybg.org/images3/1805/318/02531272.jpg,Plantae,Magnoliophyta,Bignoniaceae,Handroanthus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail M at
X on Grand Plateau.
Non-flooded moist forest, on well-drained soil, 40
tol20 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 167
12 August 2008
02531272"
2818057,737e4fe4-63c7-43cb-98d3-3fdc4f225188,NY,2531314,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818057,http://sweetgum.nybg.org/images3/1788/220/02531314.jpg,Plantae,Magnoliophyta,Bignoniaceae,Lundia erionema DC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail
CT1.
Non-flooded moist forest, on well-drained soil. 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 70
23 March 2007
02531314"
2818087,dc61fff8-a4c1-43bd-b212-d23d94320d59,NY,2531333,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818087,http://sweetgum.nybg.org/images3/1788/238/02531333.jpg,Plantae,Magnoliophyta,Bignoniaceae,Lundia erionema DC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"100um
NEW YORK BOTANICAL GAROEN
.........02531333
Yo^
BOTANICAL
svParde,^x_x0091_
J A
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Petit
Plateau.
Non-flooded moist forest, on well-drained soil, 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 23
10 March 2007
02531333"
3488728,822acd06-f93c-44d2-b87e-312e564367d5,NY,3195924,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3488728,http://sweetgum.nybg.org/images3/2570/549/03195924.jpg,Plantae,Magnoliophyta,Bignoniaceae,Mansoa alliacea (Lam.) A.H.Gentry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"BOTANICAL
GARDE**
NEW YORK BOTANICAL GARDEN
03195924
BP 165 F-97323 CAYENNE CEDEX
BIGNONIACEAE
Mansoaalliacea(Lam.)A.H.Gentry | M.	-	&cta^b
45.Vlll.A0ot
GUYANE FRANÇAISE
Montsinéry
Près de Montsinéry
52° 30' O	4°	53'	N
Jardin
Liane	Haut.:	6 m
Phénologie : Fleur
Nom vem. : liane - ail en créole
Liane ligneuse à forte odeur d'ail à la section de tous les organes.
Feuilles opposées à 2 folioles + vrille médiane trifide. Court
pétiole, pétiolules renflés à la base et au sommet. Calice 1 cm à
dents lâches, vert, apex rougeâtre. Corolle violette devenant mauve
en vieillissant. Tube 3,5-6,5 x 1,5 cm et 5 lobes 2,5 cm. Gorge
blanche. Anthères jaune vif. Limbe foliole discolore luisant face
supérieure, mat face inférieure, souple, marge ourlée, atteint
16 x 7 cm.
Coll.: Prévost M.-F.
N° 3842	Date	de	collecte : 11 avr 2000
Duplicata : CAY, MO, P, NY
det.: Prévost M.-F.	2000
Herbier du Centre ORSTOM
de Cayenne - CAY
03195924"
3494152,54222b3f-2c3d-4ffb-b627-6284f4d9b31a,NY,3195995,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3494152,http://sweetgum.nybg.org/images3/2600/310/03195995.jpg,Plantae,Magnoliophyta,Bignoniaceae,Mansoa sagotii (Bureau & K.Schum.) M.M.Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"•' Herbârio da Univërsidade Estadual de Feira de Santana
Mansoa sagotii (Bureau & K. Schum.)
M.M.Silva-Castro, new comb, in prep.
Pet. M.M.Silva-Castro, 10.X.2010
HERBIER	du CENTRE	ORSTG
CAYENNE - CAY
SP '1 65 =	W—RYE 2 3	CsysnHE
BI5 N O NIA C E A E
Rsnsos alliacea (Lamarck) A, Sentry
GUYANE FRANCAISE
Bourg de Saint-Laurent du Haroni - Bassin du Bas-Haroni
Long, 5A * 1 ?	Lat. 5 0 32 '
Abord de maison
Liane volatile	Stérile
Liane à vrilles
feuilles opposées composées à 2 folioles opposés*
Forte odeur d'ail,
Boni i Ayun wiwii
Coll. FLEURY M. N8 317
Date ; Il » è - 19Ô?
Del, /\ Cycn irru
Dupl. CAY
03195995"
3496907,43c29d6e-0311-40f2-93db-de3c206bc7ad,NY,3196017,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3496907,http://sweetgum.nybg.org/images3/2600/331/03196017.jpg,Plantae,Magnoliophyta,Bignoniaceae,Mansoa standleyi (Steyerm.) A.H.Gentry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"¡¡firrAk/g, IStL^xrnO^-tt.
¿A. U-JflOg
%
WIS
I OF Z-
Herbier du Centre ORSTOM
de Cayenne - CAY
BP 165 F-97323 CAYENNE CEDEX
BIGNONIACEAE
Mansoa aff. standleyi (Steyerm.)A.Gentry
GUYANE FRANÇAISE
Piste de Saint-Elie - Interfluve Sinnamary-Counamama
Piste du PK 20
53° O	5°	20' N
Végétation secondaire
Liane
Phénologie : Fleur
Liane ligneuse à vrilles. Feuilles opposées à 3 folioles (ou 2 folioles et
vrille médiane). Pétiolule à 2 renflements. Limbe coriace discolore atteint
18-28 x 8-15 cm. Nervure I saillante sur les 2 faces, II en arceaux lâches
ne rejoignant pas la marge, III scalariformes. Calice violacé 1,7-2 cm.
Tube de la corolle 7 à 9 cm, violine mais plus pâle à la base. 5 lobes .
violine 2,5 cm. Odeur de vanille à 1' anthèse.
NEW YORK BOTANICAL GARDEN
03196017
Coll.: Prévost M.-F.
N° 3831	Date	de	collecte	:	24	mars	2000
Duplicata : CAY, MO, P, NY, U
det.: Prévost M.-F.
03196017"
3496908,9917b5c2-9c51-4e06-84c5-1ee5fe8e48f2,NY,3196018,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3496908,http://sweetgum.nybg.org/images3/2600/332/03196018.jpg,Plantae,Magnoliophyta,Bignoniaceae,Mansoa standleyi (Steyerm.) A.H.Gentry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Herfoério da Universidade Estadual de Feira de Santana
Pet. M » M. »	—6OnX*	«Ie! » ^ * «iQOfr
Herbier du Centre ORSTOM
de Cayenne - CAY
<e^ yo^n
BOTANICAL
Garde**
BP 165 F-97323 CAYENNE CEDEX
BIGNONIACEAE
Mansoa aff. standleyi (Steyerm.)A.Gentry
GUYANE FRANÇAISE
Piste de Saint-Elie - Interfluve Sinnamary-Counamama
Piste du PK 20
53° O	5°	20'	N
Végétation secondaire
Liane
Phénologie : Fleur
Liane ligneuse à vrilles. Feuilles opposées à 3 folioles (ou 2 folioles et
vrille médiane). Pétiolule à 2 renflements. Limbe coriace discolore atteint
18-28 x 8-15 cm. Nervure I saillante sur les 2 faces, II en arceaux lâches
ne rejoignant pas la marge, III scalariformes. Calice violacé 1,7-2 cm.
Tube de la corolle 7 à 9 cm, violine mais plus pâle à la base. 5 lobes .
violine 2,5 cm. Odeur de vanille à 1' anthèse.
Coll.: Prévost M.-F.
N° 3831	Date	de	collecte	:	24	mars	2000
Duplicata : CAY, MO, P, NY, U
det.: Prévost M.-F.
O-o
03196018"
3496915,26ebd1d1-92f7-482c-b3cd-f948a7d097c2,NY,3196025,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3496915,http://sweetgum.nybg.org/images3/2600/339/03196025.jpg,Plantae,Magnoliophyta,Bignoniaceae,Mansoa standleyi (Steyerm.) A.H.Gentry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"?
Y
y
ai 3
SA
H erbàrio da Universidade Estadual de Feira de Santana
ÎdvyJÜLuyl iStUyvvA.) a.U- JahWj
bignomaceae
Mansoa standleyi (Steyermark) A.H. Gentry
Dét.: Raynal-Roques A.	Année	:	1978
GUYANE
Piste de Saint-Elie, Piste de Saint-Elie
Long.: 53° 2' 0"" Lat.: 5° 19' 0""
Liane ligneuse
Friche
ex herbario
musei
parisiensis
Coll.: Raynal-Roques A.
N° 20086
Dupl.: CAY
Date: 23-02-1978
03196025"
3488378,7f220df2-bf33-4397-8628-052d811acd4b,NY,3195783,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3488378,http://sweetgum.nybg.org/images3/2555/448/03195783.jpg,Plantae,Magnoliophyta,Bignoniaceae,Pachyptera kerere (Aubl.) Sandwith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"eft
NEW YORK BOTANICAL GARDEN
03195783
BRITISH HONDURAS
District of Cayo
BIGNONIACEAE
Pachy£tera kerere (Aubl.) Sandw.
I WLvcl-	11. ioi>
Northern Highway along Belize River;
outside of Belize; alt. near sea level.
Vine, fls. white with cream throat,
calyx with reddish blush.
A1 Gentry 7687	29 May 1973
MISSOURI BOTANICAL GARDEN HERBARIUM
03195783"
4076339,450c0279-eec1-44c5-834c-2e3b944f2c0b,NY,3784920,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4076339,http://sweetgum.nybg.org/images3/3108/253/03784920.jpg,Plantae,Magnoliophyta,Bignoniaceae,Parmentiera aculeata (Kunth) Seem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"New York Botanical Garden
fqf/r)Qh-\)Çre\ ¿»en Je/lb) C hSk)
^ef. wGtr\^y !c1'?(ir
FLORA OF BRITISH HONDURAS
PARME TIERA EDULIS DC.
Large tree growing along
river tank. “Wood hard and close grained,
ilowers green Qtreaked puple . ,fRaretf »
Rio Grande river.250ft.alt*
NEW YORK BOTANICAL GARDEN
03784920
40ft.2ft.dia.
W. A. SCHIPP
Mar 18 th
03784920"
2818109,a623eeac-0387-4ba4-9072-6534c563e5c4,NY,2531348,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2818109,http://sweetgum.nybg.org/images3/1788/252/02531348.jpg,Plantae,Magnoliophyta,Bignoniaceae,Stizophyllum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Studv
Bienoniaceae
French Guiana. Station des Nouragues (camp
inselbergV 04° 05_x0092_ 30_x0094_N. 52° 41_x0092_ 00_x0094_W. Near
Grotte des parfums.
Non-flooded moist forest, on well-drained soil. 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 84
5 April 2007
02531348"
2817982,b8c6590b-f2b4-4527-965c-eb45b8f204be,NY,2531271,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2817982,http://sweetgum.nybg.org/images3/1805/317/02531271.jpg,Plantae,Magnoliophyta,Bignoniaceae,Stizophyllum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"£evs/ yo*-
BOTANICAL
S.GARDe^
02531271
SA
W
THE NEW YORK BOTANICAL GARDEN
Flower Collections for Bat Pollination Study
Bignoniaceae
French Guiana. Station des Nouragues (camp
inselberg). 04° 05_x0092_ 30_x0094_N, 52° 41_x0092_ 00_x0094_W. Trail RG
between XII and XIII on Grand Plateau.
Non-flooded moist forest, on well-drained soil. 40
to 120 m above sea level.
Flowers collected from the ground.
C. K. Geiselman 140
6 April 2008
02531271"
2813479,4f7e880a-0167-4b66-b6a3-7395d7d82873,NY,2570898,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2813479,http://sweetgum.nybg.org/images3/1801/808/02570898.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
FLORA DE COLOMBIA
HERBARIO NACIONAL COLOMBIANO (COL)
Acanthaceae
Arbusto, 1.5 m de altura, frecuente. Ejes de la inflorescencia
verdes; Brácteas verde-amarillo, sépaloscrema, corola blanca,
estambres verdes.
COLOMBIA. Meta: municipio Vista Hermosa, vereda Alto Esmeralda,
vías las Palmeras al cruce que va a Caño Yarumales. 240 m de
altitud. Borde de bosque de caño.
Colectores: Julio Betancur, Julián Agulrre, Jorge Contreras, Miguel
Rodríguez.
No. de colección: 12012
02570898"
2811077,a16957e5-9dcf-4bda-8165-3a76e00fecec,NY,2531116,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2811077,http://sweetgum.nybg.org/images3/1808/630/02531116.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"HWr
S/V
PLANTS OF ecuador
Acanthaceae
Prov. Zamora-Chinchipe. Común de Limón
(Gen. Plaza-Gutierrez). Carretera San Bartolo
Union. Riachuelo a lado de la carretera.
1500 m;
Arbusto de 2-3 m de alto, a la orilla de un
riachuelo. Bracteas esternas rojas, bracteas
internas amarillas. Flores amarillas.
24. VIII. 1994
P. Delprete 6435
with A. Verduga
UNIVERSITY OF TEXAS HERBARIUM (LL, TEX)
02531116"
2923731,70e2951c-8e9e-40ff-811d-205a3548fe6a,NY,2608280,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2923731,http://sweetgum.nybg.org/images3/1898/293/02608280.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"FLORA OF ECUADOR
NAPO: Hongota, at Rfo Misahuallf, ca 6 km east of Tena,
Ca 1 - 1,5 m high. Corolla white.
3.IV.1969
HOLQUER LUGO S.
02608280"
2923769,4c5f4136-b3ec-4129-914e-64a9ff834f92,NY,2608318,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2923769,http://sweetgum.nybg.org/images3/1941/757/02608318.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"in
4<an7&
FLORA OF ECUADOR 5
NAPO: Sarsayacu.
Shrub, ca 3 - I rc high. Corolla yellow.
8.IV.1969
HOLGUER LUGO S.
02608318"
2923785,c0a50d67-31de-487b-a3ae-fff3ad015508,NY,2608334,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2923785,http://sweetgum.nybg.org/images3/1941/773/02608334.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"BOTANICAL
NEW YORK BOTANICAL GARDEN
02608334
5$
¿4>
FLORA OF ECUADOR 5
179......................................................................................................................
NAPO: Santa Rosa , at Rfo Napo.
Ca 2 - 3 m high. Corolla yellow.
7.V111.1968	HOLGUER LUGO S.
02608334"
2944439,a8c6530f-925e-4490-891a-15bd55509395,NY,2681824,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944439,http://sweetgum.nybg.org/images3/1979/557/02681824.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,2681824
2946604,271742fc-412c-4de4-83de-db2e1e4e9d67,NY,2680330,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946604,http://sweetgum.nybg.org/images3/1998/237/02680330.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Ac/w-m
fa* Y°*>
BOTANICAL
ÍARD6*l
NEW YORK BOTANICAL GARDEN
02680330
FLORA OF ECUADOR
PASTAZA: Colonia 24 de ^ayo, side road to road Puyo - Puerto
^apo, ca 18 - 20 km frow Puyo.
Ca 0,5 m high. Corolla roée-coloured.
13.IX.1968
HOLGUER LUGO S.
02680330"
2946602,72d57735-54bb-41d7-92ce-f7123f396891,NY,2680331,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946602,http://sweetgum.nybg.org/images3/1998/238/02680331.jpg,Plantae,Magnoliophyta,Acanthaceae,Acanthaceae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"BOTANICAL
i
NEW YORK BOTANICAL GARDEN
""'O268O331
_x0095_(!
SA
¿17
Ac
FLORA OF ECUADOR 5
«5
PASTAZA: Colonia 2^ de Mayo, si de road to road Puyo - Puerto
Ñapo, ca 18 - 20 km froia Puyo,
Shrub, ca 4 - 5 m high. Corolla yellow*
13.IX.1968
HOLGUER LUGO S.
02680331"
